"playlist_name","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","track.name","track.popularity","year"
"Electronica",0.93,0.491,-9.352,0.144,0.0035,0.913,0.0995,0.274,"Beyond the Horizon",15,2017
"Electronica",0.806,0.873,-7.526,0.0492,0.00837,0.821,0.0952,0.416,"Acid Disco Drop",0,2012
"Electronica",0.723,0.788,-8.582,0.0518,0.0203,0.844,0.0749,0.625,"Taking Over - Original Mix",24,2018
"Electronica",0.712,0.644,-11.184,0.046,0.763,0.878,0.101,0.388,"Nuits Sonores",41,2014
"Electronica",0.869,0.545,-7.485,0.0769,0.0284,0.723,0.0727,0.103,"Lifeform",38,2018
"Electronica",0.748,0.738,-9.414,0.0468,0.000139,0.889,0.0995,0.34,"Fafnir - Gregor Tresher Remix",15,2018
"Electronica",0.803,0.832,-9.103,0.0585,4.91e-05,0.927,0.104,0.341,"Mantis (John Digweed & Nick Muir vs. Christian Smith & Wehbba)",37,2013
"Electronica",0.893,0.543,-13.06,0.0864,0.173,0.907,0.0806,0.104,"If I Could I Would",53,2018
"Electronica",0.806,0.826,-9.754,0.0511,0.0249,0.918,0.12,0.328,"Burning Ham",20,2018
"Electronica",0.783,0.616,-11.131,0.0691,0.00149,0.769,0.117,0.0734,"Gravity (feat. Laura Korinth) - Edit",0,2019
"Electronica",0.981,0.552,-10.23,0.0549,0.00507,0.841,0.111,0.659,"Theatre of Freaks",31,2017
"Electronica",0.723,0.789,-8.419,0.0541,8.47e-05,0.914,0.0773,0.493,"The Upside Down - Original Mix",20,2017
"Electronica",0.806,0.512,-12.479,0.0587,0.0564,0.864,0.0842,0.236,"Bliksem",22,2017
"Electronica",0.8,0.444,-9.866,0.0656,0.00157,0.671,0.0988,0.444,"Emma Wong",38,2017
"Electronica",0.898,0.528,-9.75,0.0709,0.0172,0.908,0.0824,0.267,"People - Original Version",40,2011
"Electronica",0.637,0.71,-11.281,0.0338,0.000141,0.89,0.209,0.0948,"Monogamy - Original Mix",37,2015
"Electronica",0.762,0.946,-6.763,0.0528,4.02e-05,0.924,0.0992,0.236,"Hang Up - Original Mix",11,2014
"Electronica",0.804,0.674,-10.837,0.0707,0.00042,0.824,0.0891,0.155,"Interstellar",19,2016
"Electronica",0.659,0.837,-9.729,0.0396,0.000673,0.926,0.117,0.216,"Specular - Original Mix",18,2016
"Electronica",0.741,0.686,-9.631,0.0678,0.00239,0.847,0.0782,0.519,"The Solution",21,2017
"Electronica",0.73,0.504,-13.915,0.0477,0.124,0.882,0.107,0.0936,"Azure",57,2013
"Electronica",0.746,0.394,-18.059,0.0718,0.504,0.914,0.104,0.069,"Nova",49,2018
"Electronica",0.684,0.597,-8.563,0.0326,0.0211,0.741,0.103,0.869,"Meine",46,2007
"Electronica",0.831,0.745,-7.654,0.0463,0.00123,0.62,0.112,0.218,"Fear",29,2017
"Electronica",0.617,0.61,-8.793,0.0367,0.00584,0.902,0.0934,0.206,"Time",35,2019
"Electronica",0.675,0.899,-8.55,0.0466,0.00321,0.609,0.0997,0.277,"Unfold",12,2018
"Electronica",0.79,0.836,-9.252,0.0681,0.0544,0.89,0.11,0.0584,"Other Places",12,2018
"Electronica",0.673,0.982,-6.698,0.0547,0.00148,0.726,0.0413,0.646,"Veins",52,2015
"Electronica",0.628,0.751,-9.634,0.0396,0.000173,0.768,0.0622,0.507,"You Are the Light - Edit",29,2019
"Electronica",0.809,0.691,-9.68,0.0648,0.0133,0.908,0.113,0.383,"Redemption",0,2019
"Electronica",0.807,0.828,-10.158,0.0632,0.00359,0.853,0.0421,0.418,"What's The Problem - Miguel Bastida Remix",31,2013
"Electronica",0.883,0.638,-7.894,0.0631,0.000849,0.9,0.0923,0.489,"Never Look Back - Edit",55,2019
"Electronica",0.797,0.715,-11.349,0.0492,0.00381,0.919,0.112,0.0339,"Automatic - Original",35,2010
"Electronica",0.784,0.739,-5.895,0.0676,0.000968,0.914,0.066,0.624,"Chocolate",28,2013
"Electronica",0.747,0.771,-9.074,0.0595,0.0134,0.843,0.116,0.343,"Lumen",33,2017
"Electronica",0.743,0.695,-9.369,0.0394,0.00589,0.921,0.0954,0.0601,"Eisheimer",39,2018
"Electronica",0.778,0.864,-9.741,0.0413,0.00724,0.895,0.0952,0.0275,"Nordpol",53,2019
"Electronica",0.591,0.591,-7.97,0.0315,0.00391,0.873,0.139,0.0779,"What You Need - Kölsch Remix",33,2019
"Electronica",0.869,0.981,-4.818,0.0732,1.33e-05,0.463,0.0812,0.407,"Fade II Black - Cevin Fisher Re-Edit",0,2019
"Electronica",0.852,0.808,-10.027,0.0729,0.000722,0.752,0.0435,0.874,"House Music - Robosonic Remix",0,2019
"Electronica",0.77,0.719,-8.086,0.0446,0.000197,0.876,0.071,0.14,"Magna Mater",25,2019
"Electronica",0.776,0.846,-8.006,0.0558,6.9e-05,0.911,0.0627,0.346,"My Computer",48,2019
"Electronica",0.736,0.867,-9.368,0.0959,0.000258,0.913,0.127,0.105,"Five/Four",10,2019
"Electronica",0.878,0.802,-11.198,0.0797,0.0553,0.934,0.0896,0.285,"The Beginning - Mark Broom Remix",6,2015
"Electronica",0.619,0.635,-15.722,0.0453,0.00156,0.937,0.123,0.198,"Voice - Avision Remix",7,2019
"Electronica",0.682,0.799,-9.483,0.0502,3.91e-05,0.876,0.0685,0.245,"Drift - Dub Mix",5,2019
"Electronica",0.772,0.784,-8.987,0.045,0.00407,0.904,0.0867,0.242,"Romeo",31,2018
"Electronica",0.809,0.871,-8.863,0.0545,0.0242,0.807,0.0897,0.0187,"Cashmere",33,2019
"Electronica",0.745,0.932,-9.681,0.0488,0.0898,0.918,0.111,0.039,"C3PO",32,2019
"Electronica",0.809,0.649,-6.284,0.0666,0.000194,0.901,0.109,0.0388,"The Curse",46,2020
"Electronica",0.698,0.706,-7.586,0.0438,0.00018,0.933,0.063,0.745,"Sleepless Nights",45,2020
"Electronica",0.559,0.66,-10.773,0.0363,0.0577,0.637,0.177,0.0386,"The Space in Between - Ben Böhmer Remix",45,2018
"Electronica",0.785,0.734,-8.808,0.0477,0.000345,0.821,0.093,0.421,"To The Moon And Back - Edit",58,2020
"Electronica",0.752,0.889,-9.421,0.0418,0.0171,0.846,0.14,0.177,"Elessar",38,2019
"Electronica",0.807,0.569,-11.121,0.133,6.13e-05,0.885,0.0705,0.447,"Violet Pill",44,2020
"Electronica",0.795,0.586,-9.156,0.114,0.000274,0.869,0.106,0.175,"Babamba",37,2020
"Electronica",0.687,0.917,-9.513,0.0384,0.0481,0.89,0.111,0.0601,"No War - Ry X Remix",44,2019
"Electronica",0.593,0.777,-9.016,0.0336,0.0107,0.907,0.113,0.0889,"Chrysalis",0,2018
"Electronica",0.707,0.519,-12.566,0.039,0.665,0.9,0.109,0.166,"Goodbyes",53,2019
"Electronica",0.813,0.796,-8.215,0.111,0.0945,0.92,0.11,0.0344,"Nemesis - Original Mix",31,2016
"Electronica",0.8,0.703,-11.265,0.125,0.0345,0.852,0.108,0.272,"Silent - Original Mix",21,2016
"Electronica",0.757,0.491,-11.779,0.0832,0.111,0.888,0.0889,0.109,"Whisper - Original Mix",20,2016
"Electronica",0.792,0.578,-9.262,0.0515,0.000138,0.788,0.0922,0.0898,"Take It Smart",55,2020
"Electronica",0.81,0.638,-7.258,0.0896,0.000128,0.902,0.111,0.193,"Maia",50,2019
"Electronica",0.799,0.533,-9.074,0.0694,0.0021,0.862,0.0673,0.112,"Once in a Blue Moon - Extended Mix",51,2019
"Electronica",0.649,0.923,-8.616,0.0353,0.00441,0.647,0.147,0.476,"Yokohama Nights - Radio Edit",35,2015
"Electronica",0.809,0.691,-9.68,0.0648,0.0133,0.908,0.113,0.383,"Redemption",51,2019
"Electronica",0.919,0.641,-9.377,0.0787,0.00126,0.898,0.108,0.474,"Thunderstorm",54,2020
"Electronica",0.798,0.582,-7.797,0.0878,0.00439,0.905,0.0424,0.403,"Dr.2",25,2020
"Electronica",0.751,0.509,-12.551,0.0449,0.00468,0.76,0.128,0.266,"Happinezz - Edit",54,2019
"Electronica",0.911,0.544,-10.893,0.168,0.008,0.781,0.0976,0.384,"Time",15,2019
"Electronica",0.797,0.631,-10.899,0.0488,0.000207,0.875,0.105,0.0737,"Out Of Brain",42,2016
"Electronica",0.788,0.677,-9.14,0.0587,0.000718,0.755,0.0906,0.165,"Babylon",21,2008
"Electronica",0.778,0.503,-12.357,0.0512,0.136,0.9,0.0721,0.541,"Schlafen",42,2019
"Electronica",0.655,0.638,-12.047,0.0393,0.0885,0.874,0.105,0.0393,"Heitt",26,2020
"Electronica",0.653,0.377,-11.783,0.0314,0.687,0.904,0.107,0.142,"Spirit of Ecstasy",22,2020
"Electronica",0.883,0.483,-11.234,0.0894,0.147,0.907,0.105,0.187,"Ninja Princess - Alfred Heinrichs Remix",42,2018
"Electronica",0.871,0.618,-8.251,0.044,0.000284,0.889,0.0828,0.451,"Never Look Back",48,2020
"Electronica",0.71,0.803,-7.387,0.0579,0.00609,0.903,0.162,0.206,"Infinite Meadow",35,2020
"Electronica",0.8,0.906,-9.372,0.0716,0.00139,0.892,0.0516,0.216,"Blackout",3,2017
"Electronica",0.808,0.816,-6.029,0.0515,0.00228,0.935,0.0583,0.0597,"Bomb",1,2017
"Electronica",0.805,0.759,-7.175,0.0784,0.0206,0.761,0.342,0.474,"Anger Management",2,2017
"Electronica",0.805,0.929,-8.4,0.0929,0.000953,0.87,0.0476,0.56,"Disco Shit - Sound Cloup Remix",13,2014
"Electronica",0.797,0.93,-7.569,0.0665,0.0278,0.888,0.0765,0.334,"Rolla - Louie Cut Remix",12,2012
"Electronica",0.805,0.759,-7.175,0.0784,0.0206,0.761,0.342,0.474,"Anger Management",3,2011
"Electronica",0.742,0.813,-8.63,0.0824,0.00907,0.847,0.394,0.228,"Gang Boy - Original Mix",17,2013
"Electronica",0.711,0.861,-11.602,0.0444,0.0139,0.905,0.103,0.257,"Concept 5",32,2020
"Electronica",0.836,0.661,-9.948,0.0579,0.00374,0.894,0.106,0.157,"Blue Lake",49,2020
"Electronica",0.806,0.645,-12.087,0.0643,0.00376,0.844,0.114,0.616,"Britannia",48,2018
"Electronica",0.738,0.861,-10.796,0.0588,0.143,0.843,0.0859,0.0574,"In Between",16,2019
"Electronica",0.716,0.871,-9.014,0.057,0.00107,0.886,0.202,0.0781,"Omnia - Original Mix",27,2019
"Electronica",0.666,0.87,-8.582,0.0602,0.0111,0.897,0.0851,0.16,"Muse - Original Mix",16,2019
"Electronica",0.752,0.812,-8.444,0.0498,0.000333,0.918,0.0763,0.208,"Turn Off the Lights",11,2020
"Electronica",0.657,0.887,-7.529,0.0406,6.28e-05,0.927,0.0933,0.101,"La79 - Original Mix",1,2020
"Electronica",0.711,0.783,-7.838,0.0462,0.0195,0.895,0.0422,0.456,"Come Together",47,2019
"Electronica",0.751,0.765,-7.345,0.0553,0.00074,0.814,0.394,0.219,"Open Your Eyes",34,2019
"Electronica",0.754,0.539,-11.341,0.0809,0.0302,0.842,0.115,0.264,"Red Planet",42,2019
"Electronica",0.83,0.772,-6.951,0.163,0.0384,0.707,0.0817,0.666,"Heartbeat - Original Mix",37,2020
"Electronica",0.799,0.463,-17.334,0.0806,0.606,0.926,0.11,0.789,"Speak Up",52,2020
"Electronica",0.776,0.909,-7.641,0.117,0.037,0.926,0.087,0.0904,"Just",20,2018
"Electronica",0.776,0.662,-11.006,0.0532,0.000251,0.871,0.107,0.076,"Panic Room",29,2020
"Electronica",0.778,0.585,-8.772,0.13,0.00595,0.736,0.108,0.113,"Go Back",32,2020
"Electronica",0.74,0.698,-9.256,0.0541,0.0541,0.942,0.117,0.108,"Beyond the Time - Mario Ochoa Remix",6,2018
"Electronica",0.752,0.575,-8.48,0.0713,0.00526,0.868,0.0901,0.0355,"Pluto Wave",15,2020
"Electronica",0.766,0.812,-6.358,0.05,0.000374,0.898,0.111,0.422,"Going Out - Original Mix",14,2013
"Electronica",0.673,0.913,-4.019,0.0383,0.0101,0.809,0.0821,0.509,"Ekstac (Maya Jane Coles Remix) - Edit",25,2020
"Electronica",0.784,0.769,-8.653,0.0629,0.00023,0.901,0.0967,0.195,"Juanita - Mark Broom Remix",19,2020
"Electronica",0.752,0.571,-6.997,0.119,0.0668,0.866,0.363,0.138,"Mr. Navigator - Maxim Lany Remix",10,2020
"Electronica",0.579,0.596,-10.767,0.218,0.00543,0.962,0.273,0.0537,"Paris",59,2019
"Electronica",0.717,0.556,-10.68,0.0487,0.0143,0.905,0.107,0.124,"Trust The Hours",35,2020
"Electronica",0.794,0.492,-11.005,0.0504,0.0117,0.893,0.0792,0.111,"Maybeep",6,2014
"Electronica",0.804,0.784,-8.747,0.04,0.000469,0.936,0.101,0.0784,"Centaurio",40,2019
"Electronica",0.619,0.871,-7.455,0.0518,8.31e-06,0.753,0.147,0.0364,"Distress - Original Mix",25,2020
"Electronica",0.846,0.847,-8.928,0.0552,0.0114,0.856,0.132,0.354,"Felina",52,2019
"Electronica",0.812,0.579,-8.414,0.0524,0.000743,0.873,0.0972,0.521,"Something We All Adore - Original Mix",53,2011
"Electronica",0.799,0.516,-12.471,0.0939,0.000978,0.924,0.0858,0.269,"Ducktape",28,2020
"Electronica",0.807,0.603,-11.12,0.0483,0.00044,0.925,0.103,0.169,"Cocoloco",46,2020
"Electronica",0.668,0.897,-8.289,0.0492,0.202,0.901,0.0986,0.516,"1992",54,2018
"Electronica",0.848,0.676,-8.85,0.14,0.189,0.653,0.0991,0.347,"The Shadow - Original Mix",35,2020
"Electronica",0.808,0.707,-7.86,0.0682,0.0285,0.871,0.136,0.148,"Narc",22,2019
"Electronica",0.805,0.67,-10.867,0.0788,0.000804,0.819,0.107,0.569,"Nevermind - Oliver Huntemann Remix",37,2016
"Electronica",0.822,0.429,-11.657,0.0835,0.00331,0.601,0.0874,0.165,"Toi - Boris Brejcha Remix",40,2016
"Rock",0.455,0.79,-4.049,0.0432,3.78e-06,0.00021,0.0866,0.22,"Realize",63,2020
"Rock",0.495,0.948,-3.295,0.0527,9.8e-06,1.94e-06,0.0891,0.418,"Driving In Style",55,2020
"Rock",0.625,0.928,-3.054,0.0316,9.86e-05,0.00207,0.0937,0.456,"Again",57,2020
"Rock",0.281,0.941,-4.448,0.115,6.8e-06,7.92e-06,0.346,0.553,"Bird On A Chain",52,2020
"Rock",0.157,0.89,-7.252,0.0542,1.63e-05,0.0705,0.0706,0.351,"After the Storm",32,2020
"Rock",0.419,0.775,-5.834,0.0399,4.74e-05,0.0268,0.168,0.503,"Find My Way",38,2020
"Rock",0.599,0.787,-4.708,0.0338,2.07e-05,5.27e-05,0.064,0.822,"Shot In The Dark",75,2020
"Rock",0.55,0.916,-4.216,0.103,0.000889,1.06e-06,0.0669,0.706,"Limbo Man",29,2020
"Rock",0.53,0.932,-5.134,0.083,0.000508,0.000431,0.192,0.262,"Contagious",14,2020
"Rock",0.355,0.942,-3.374,0.108,9.87e-05,0.00948,0.33,0.397,"Hunted",44,2020
"Rock",0.526,0.983,-4.855,0.0628,0.000336,0.00867,0.0605,0.366,"Passive Restraints - The Weathermaker Vault Series",45,2020
"Rock",0.549,0.942,-3.558,0.0653,2.74e-05,3.02e-05,0.293,0.435,"She Won't Let You Go",36,2020
"Rock",0.366,0.888,-5.462,0.0382,0.000759,0,0.0648,0.748,"Born to Roam",38,2020
"Rock",0.637,0.867,-6.157,0.0499,0.00161,0.00561,0.132,0.432,"In It to Win It",46,2020
"Rock",0.443,0.959,-7.182,0.0586,5.08e-06,0.000452,0.105,0.514,"Promise",37,2020
"Rock",0.521,0.881,-5.309,0.0387,4.93e-06,0.0114,0.141,0.564,"Demon Fire",70,2020
"Rock",0.472,0.951,-3.357,0.0528,3.81e-05,0,0.105,0.566,"Let Me Breathe",35,2020
"Rock",0.566,0.699,-6.526,0.0296,0.000228,0,0.34,0.472,"Against the Wall",43,2020
"Rock",0.358,0.912,-4.736,0.0976,0.000456,0.000124,0.348,0.351,"Interstate 80 (with Slash)",50,2020
"Rock",0.525,0.953,-4.521,0.0399,6.68e-05,0,0.317,0.638,"Bite My Tongue",42,2020
"Rock",0.248,0.969,-6.993,0.0553,7.88e-06,0.0918,0.331,0.561,"Enter the Fire",40,2020
"Rock",0.568,0.928,-8.907,0.0705,0.00135,0.000801,0.387,0.499,"Big Boys Don't Cry",39,2020
"Rock",0.358,0.937,-5.071,0.114,0.00119,0,0.0743,0.481,"Megalodon",20,2020
"Rock",0.553,0.941,-5.312,0.073,0.000226,0.000465,0.127,0.5,"Pieces",36,2020
"Rock",0.285,0.821,-4.283,0.0414,0.022,7.1e-06,0.203,0.279,"Holdin’ My Breath",41,2020
"Rock",0.504,0.907,-3.287,0.0641,0.00133,3.61e-06,0.187,0.275,"All That You Are",30,2020
"Rock",0.596,0.938,-2.728,0.101,0.00156,5e-06,0.0412,0.757,"Rock & Roll",47,2020
"Rock",0.408,0.939,-6.555,0.0996,3.89e-05,0.00215,0.333,0.411,"Long Awaited",49,2020
"Rock",0.648,0.813,-5.064,0.0397,0.131,0.00155,0.116,0.484,"Queens of Terror",39,2020
"Rock",0.361,0.8,-3.033,0.0375,0.000127,0.0595,0.203,0.362,"Home",3,2020
"Rock",0.409,0.943,-4.056,0.0598,8.56e-05,0.105,0.0938,0.438,"My Way, Soon",64,2020
"Rock",0.284,0.948,-2.924,0.135,0.000173,0.0223,0.116,0.218,"Sinners Hymn",47,2020
"Rock",0.413,0.953,-4.751,0.0728,1.08e-05,0.00719,0.0674,0.208,"Shadows",31,2020
"Rock",0.475,0.728,-10.709,0.054,0.00144,0.272,0.117,0.709,"How About You",23,2020
"Rock",0.338,0.932,-4.408,0.0548,1.44e-05,0.0229,0.274,0.729,"Last One Out Turn Off the Lights",42,2020
"Rock",0.469,0.963,-2.666,0.0644,3.92e-05,0,0.342,0.601,"Rufflin' Feathers",40,2020
"Rock",0.261,0.879,-2.801,0.0783,0.0182,0,0.104,0.339,"Vampire",18,2020
"Rock",0.512,0.88,-8.003,0.0417,9.15e-06,0.000106,0.36,0.312,"Somebody New",35,2020
"Rock",0.447,0.881,-6.367,0.0659,0.000158,0.0173,0.121,0.642,"Bustle and Flow",45,2020
"Rock",0.467,0.937,-3.978,0.0459,6.12e-05,5.94e-05,0.0722,0.781,"Friends (2020 Anniversary)",29,2020
"Rock",0.573,0.981,-3.479,0.0426,0.000401,0.0055,0.394,0.641,"Aim Higher",35,2020
"Rock",0.502,0.955,-5.916,0.0547,0.000285,1.79e-05,0.26,0.531,"Mother Rebel",40,2020
"Rock",0.499,0.956,-5.443,0.079,7.29e-05,0.000383,0.394,0.605,"Unforgiving Land",35,2020
"Rock",0.389,0.926,-3.696,0.0798,0.0131,0.855,0.345,0.419,"Aurora Borealis",25,2020
"Rock",0.457,0.78,-10.273,0.0358,8.76e-06,0.628,0.394,0.4,"Never Say Die",43,2020
"Rock",0.477,0.941,-5.288,0.0707,0.0142,0.0285,0.0912,0.586,"Fighting Heart",35,2020
"Rock",0.46,0.988,-4.516,0.107,0.000815,0.00578,0.39,0.132,"HWY 666",40,2020
"Rock",0.55,0.808,-5.817,0.0335,0.000306,0,0.179,0.675,"Without Us",36,2020
"Rock",0.398,0.895,-3.189,0.0446,0.000213,0.00444,0.394,0.6,"Raise the Cain",36,2020
"Rock",0.52,0.761,-6.873,0.0304,0.000596,0.306,0.178,0.276,"Valhöll",35,2020
"Rock",0.556,0.588,-6.071,0.0268,0.0149,0.00386,0.105,0.112,"Let You Down",37,2020
"Rock",0.397,0.89,-3.87,0.0647,0.000166,0.000174,0.394,0.356,"Ringin' In My Head",47,2020
"Rock",0.376,0.991,-3.599,0.0887,2.91e-05,0,0.106,0.123,"Gravity",41,2020
"Rock",0.624,0.844,-4.967,0.0282,0.00298,0.000641,0.217,0.628,"Bullet to My Heart",36,2020
"Rock",0.441,0.896,-8.076,0.0993,0.00171,1.08e-06,0.171,0.218,"Remedy",33,2020
"Rock",0.509,0.898,-4.798,0.0512,0.00103,4.85e-06,0.394,0.602,"Bet On",33,2020
"Rock",0.534,0.948,-4.305,0.0506,0.000848,0,0.114,0.43,"Empty Words",40,2020
"Rock",0.503,0.915,-7.389,0.0361,0.000189,2.67e-06,0.189,0.523,"Love's Blind",33,2020
"Rock",0.257,0.938,-6.744,0.136,0.0056,0.0394,0.283,0.182,"Here Comes the End of the World",29,2020
"Rock",0.373,0.711,-7.507,0.0355,4.9e-06,0.0258,0.11,0.627,"Captives",27,2020
"Rock",0.194,0.732,-5.556,0.0457,0.00127,0.306,0.134,0.429,"Working Man",39,2020
"Rock",0.474,0.954,-2.296,0.138,0.0203,0,0.363,0.389,"Girls and Gasoline",34,2020
"Rock",0.606,0.974,-3.273,0.117,0.0107,0,0.0775,0.623,"Amplifier",42,2020
"Rock",0.502,0.958,-4.481,0.0629,5.08e-06,6.31e-05,0.0283,0.414,"Better Days",34,2020
"Rock",0.467,0.936,-4.848,0.117,0.00082,0.0362,0.208,0.688,"Impossible",34,2020
"Rock",0.5,0.866,-4.338,0.0443,0.0575,0,0.129,0.629,"Outlaws & Outsiders",61,2019
"Rock",0.527,0.938,-4.626,0.0812,0.00015,0.000721,0.394,0.582,"Worst Case Scenario",31,2020
"Rock",0.517,0.936,-4.555,0.0623,7.11e-05,0,0.105,0.732,"Where Ya Gonna Crash Tonight?",41,2020
"Rock",0.318,0.905,-7.204,0.0601,6.18e-06,0.115,0.134,0.283,"Breath of Life",37,2020
"Rock",0.336,0.973,-4.488,0.112,0.000103,0.00239,0.19,0.48,"I'm Down",35,2020
"Rock",0.629,0.643,-5.649,0.0916,0.00167,3.29e-05,0.125,0.32,"Somewhere",35,2020
"Rock",0.407,0.928,-3.029,0.218,0.000126,0.0147,0.343,0.519,"Night Games",35,2020
"Rock",0.587,0.988,-2.969,0.0533,0.00229,0.264,0.338,0.675,"That Was Me",39,2020
"Rock",0.562,0.955,-2.931,0.0387,5.81e-06,0.00629,0.343,0.657,"Love Become Law",48,2020
"Rock",0.493,0.943,-3.321,0.0608,0.000679,0.00897,0.134,0.493,"Death by Rock and Roll",59,2020
"Rock",0.52,0.979,-4.001,0.0796,7.26e-06,0.789,0.0268,0.308,"Something for the Pain",33,2020
"Rock",0.567,0.886,-4.88,0.0852,0.00164,0.025,0.357,0.647,"Electrified Loser",0,2020
"Rock",0.607,0.853,-4.597,0.0404,0.000605,0,0.0478,0.309,"Loaded",45,2020
"Rock",0.387,0.755,-7.734,0.0748,0.0805,0,0.1,0.487,"Devil You Know",47,2020
"Rock",0.577,0.825,-4.742,0.0375,0.000153,0.00419,0.211,0.467,"Broken Into Pieces",32,2020
"Rock",0.342,0.943,-4.016,0.121,2.24e-05,0,0.139,0.549,"Primal Fear",31,2020
"Rock",0.183,0.847,-4.126,0.0664,0.000692,5.03e-06,0.164,0.416,"Flowers On A Grave",58,2020
"Rock",0.599,0.901,-4.842,0.071,0.000766,0.0154,0.0597,0.536,"Dangerous",32,2020
"Rock",0.473,0.823,-13.033,0.0411,5.4e-05,0.0048,0.11,0.227,"Ignite the Sky",31,2020
"Rock",0.569,0.743,-5.389,0.0401,1.49e-05,0,0.143,0.599,"Ghost Myself",52,2020
"Rock",0.342,0.907,-6.911,0.0391,7.43e-06,0.00368,0.303,0.612,"Heavy Eyes - Single Version",30,2020
"Rock",0.61,0.816,-5.065,0.0323,0.00173,0,0.0357,0.826,"House of Noise",45,2020
"Rock",0.419,0.933,-2.618,0.0444,0.0326,6.69e-06,0.212,0.374,"Here I Go Again - 2020 Remix",37,2020
"Rock",0.42,0.885,-6.844,0.08,9.55e-05,0.571,0.0949,0.447,"Unspoken",5,2020
"Rock",0.597,0.921,-4.483,0.047,9.64e-05,0.418,0.0867,0.562,"Freight Train",32,2020
"Rock",0.549,0.898,-3.146,0.157,0.00228,0,0.067,0.765,"Gunpowder",43,2020
"Rock",0.487,0.691,-5.277,0.0501,0.0644,0,0.141,0.627,"Lift the Curse",36,2019
"Rock",0.543,0.956,-5.176,0.115,0.000185,0.0109,0.126,0.358,"In the Eye of the Beast (You'll Be Found)",42,2020
"Rock",0.452,0.965,-5.603,0.0691,1.96e-05,0.000742,0.221,0.493,"Godsent Exstasy",36,2020
"Rock",0.477,0.976,-3.85,0.155,0.00416,0,0.381,0.642,"Save Me from Myself",28,2020
"Rock",0.395,0.853,-5.449,0.0538,5e-04,0.00834,0.177,0.233,"The End",36,2020
"Rock",0.5,0.886,-5.748,0.0851,0.0101,0.000752,0.394,0.231,"Don't Give Up",44,2020
"Rock",0.332,0.93,-4.562,0.0458,0.000138,1.07e-05,0.0968,0.613,"Candidate for Heartbreak",31,2020
"Rock",0.518,0.813,-5.536,0.0397,0.00273,0,0.126,0.33,"Serves You Right",49,2020
"Rock",0.621,0.716,-7.469,0.0266,0.039,1.04e-06,0.114,0.384,"Under the Gun",39,2020
"Rock",0.131,0.78,-6.079,0.0648,0.00372,0,0.123,0.45,"Watery Grave",31,2020
"Rock",0.372,0.681,-5.063,0.0353,0.0157,7.63e-06,0.109,0.0908,"Mama",38,2020
"Rock",0.47,0.967,-4.526,0.0792,0.000164,0,0.142,0.331,"Gasoline",48,2019
"Rock",0.321,0.99,-2.529,0.141,0.0103,0,0.171,0.607,"Riot Riot Rock N Roll",33,2020
"Rock",0.492,0.972,-4.279,0.058,3.03e-05,0.663,0.0665,0.326,"Lucifer",42,2020
"Rock",0.388,0.879,-5.8,0.034,4.44e-06,0.136,0.121,0.229,"In The Blood - Single Edit",40,2020
"Rock",0.505,0.934,-7.717,0.0498,0.00237,5.71e-06,0.217,0.248,"Presence of Mind",50,2020
"Rock",0.51,0.961,-7.006,0.0561,0.000124,0.000328,0.315,0.52,"Driving One of Your Cars",38,2020
"Rock",0.392,0.934,-4.623,0.0504,0.00348,0,0.363,0.478,"Don't Need Your Advice",29,2020
"Rock",0.605,0.955,-4.447,0.0359,0.000332,0.00147,0.256,0.647,"Willie Nelson - The Weathermaker Vault Series",37,2020
"Rock",0.501,0.918,-5.039,0.0608,4.53e-05,9.59e-05,0.0686,0.441,"Flying High",30,2020
"Rock",0.466,0.971,-4.407,0.126,3.25e-05,0.00399,0.146,0.682,"Everybody's High but Me",29,2020
"Rock",0.439,0.975,-3.798,0.131,0.000105,8.59e-05,0.228,0.636,"Dangerous Ground",43,2020
"Rock",0.436,0.761,-2.43,0.0506,0.00127,0.00403,0.173,0.282,"Straight to Hell",54,2019
"Rock",0.468,0.819,-3.855,0.0459,1.65e-05,4.51e-06,0.0715,0.465,"Sound the Alarm",52,2019
"Rock",0.41,0.923,-4.488,0.0485,0.00126,0.00398,0.0831,0.476,"King of This Town",34,2020
"Rock",0.628,0.923,-5.1,0.0354,0.000383,0.00141,0.323,0.619,"Turn the Light On",31,2020
"Rock",0.616,0.835,-5.519,0.037,0.00015,0.577,0.0756,0.536,"Hit The Ground Running",29,2020
"Rock",0.325,0.848,-4.697,0.0445,2.21e-05,0.583,0.118,0.387,"Hear Freedom Ring",36,2020
"Rock",0.546,0.911,-4.801,0.062,8e-04,7.73e-05,0.131,0.757,"Low Life",16,2019
"Rock",0.563,0.932,-4.306,0.0408,7.69e-05,0.462,0.0156,0.745,"Rock'n'roll Survivors",32,2020
"Rock",0.527,0.973,-2.948,0.153,0.00121,0,0.335,0.663,"Kill the Lights",47,2019
"Rock",0.173,0.893,-5.53,0.163,0.000211,0.0214,0.102,0.36,"Sever",38,2020
"Rock",0.446,0.81,-7.528,0.0336,0.000315,0.000449,0.125,0.404,"Sin on Skin",40,2019
"Rock",0.428,0.963,-3.297,0.123,0.0503,0.672,0.143,0.498,"Backseat Boogie",36,2019
"Rock",0.579,0.893,-2.331,0.0487,0.00121,0,0.186,0.488,"We Do What We Want",31,2020
